timestamp,ax,ay,az,wx,wy,wz,latitude,longitude,speed,roadCondition
1762948524874,-0.71567476,0.780414,10.110475,0.030579913,-0.0072570792,0.017690657,28.6858852,77.1981083,4.24,Good
1762948524974,-0.27341783,0.98516613,9.366596,0.10443352,-0.0437013,0.07340157,28.6858564,77.1980753,4.5499997,Good
1762948525074,-0.57776874,1.2002612,9.0346155,-0.062748075,0.06047566,-0.0050213127,28.6858564,77.1980753,4.5499997,Good
1762948525175,-0.42343852,0.94570965,9.705423,-0.010262536,-0.0609277,0.12317487,28.6858564,77.1980753,4.5499997,Good
1762948525275,-0.5744169,0.71155673,10.609522,-0.09293704,-0.014526376,0.06957755,28.6858564,77.1980753,4.5499997,Good
1762948525375,-0.3550601,0.9915826,10.078297,0.075331904,-0.07315722,0.01200961,28.6858564,77.1980753,4.5499997,Good
1762948525475,-0.26431987,0.71265805,9.413618,-0.04846605,0.01001819,-0.0015760323,28.6858564,77.1980753,4.5499997,Good
1762948525575,-0.46471456,0.8922232,9.415582,0.05258328,-0.02234545,0.025949556,28.6858564,77.1980753,4.5499997,Good
1762948525676,-0.2678154,1.2531731,9.7942,0.0656558,-0.021013765,0.087695815,28.6858564,77.1980753,4.5499997,Good
1762948525776,-0.33882743,1.2015061,9.76231,-0.017849483,0.005583308,0.057042595,28.6858564,77.1980753,4.5499997,Good
1762948525876,-0.30904356,0.87594265,10.239474,-0.10425026,0.03123965,0.054464746,28.6858564,77.1980753,4.5499997,Good
1762948525976,-0.49344498,0.8556398,10.246178,0.0009896018,0.02687807,0.042100832,28.6858316,77.1980338,5.04,Good
1762948526076,-0.6094201,1.0367851,9.4185505,0.060487878,0.012596041,0.04287052,28.6858316,77.1980338,5.04,Good
1762948526176,-0.811778,1.121923,8.947706,-0.050970595,0.032840114,0.02787989,28.6858316,77.1980338,5.04,Good
1762948526277,-0.45542505,1.0637918,9.7108345,0.019730948,-0.0025656342,0.09520946,28.6858316,77.1980338,5.04,Good
1762948526377,-0.56967634,0.8974426,9.547693,-0.008991936,0.011728613,0.08183151,28.6858316,77.1980338,5.04,Good
1762948526477,-0.6495469,0.58882993,10.272514,-0.13203241,0.015027285,0.089723885,28.6858316,77.1980338,5.04,Good
1762948526577,-0.5590461,0.26676196,10.710796,-0.024874432,0.0105313165,0.082882196,28.6858316,77.1980338,5.04,Good
1762948526677,-0.585526,0.39633614,10.312976,0.09667553,-0.027794369,0.06830695,28.6858316,77.1980338,5.04,Good
1762948526777,-0.48324567,0.59883773,9.873209,0.11357207,-0.008429941,0.06307794,28.6858316,77.1980338,5.04,Good
1762948526878,-0.4344997,1.0065703,9.168117,0.10324845,-0.041917574,0.054648004,28.6858316,77.1980338,5.04,Good
1762948526978,-0.49507302,0.8904515,9.81977,-0.0095294975,-0.03557679,0.04238183,28.685799,77.1979949,5.29,Good
1762948527078,-0.28859708,0.87283015,9.931819,-0.028344147,-0.03940081,0.06963864,28.685799,77.1979949,5.29,Good
1762948527178,0.05425261,0.98756033,10.392464,0.0354424,-0.0411601,0.058606412,28.685799,77.1979949,5.29,Good
1762948527278,0.03667917,0.74043083,9.921619,-0.010421362,-0.015491542,0.04015828,28.685799,77.1979949,5.29,Good
1762948527378,0.014844051,1.0390357,9.503783,0.046230283,-0.013109168,0.049125783,28.685799,77.1979949,5.29,Good
1762948527479,0.040031053,1.2901396,9.581499,0.031227432,-0.037409388,0.01627345,28.685799,77.1979949,5.29,Good
1762948527579,0.084419556,1.1533828,9.792668,0.03608992,-0.02398257,0.01899791,28.685799,77.1979949,5.29,Good
1762948527679,0.2918053,1.3488454,9.839738,-0.018912388,-0.004813618,0.011948524,28.685799,77.1979949,5.29,Good
1762948527779,0.16927005,1.224299,9.944604,-0.059473842,0.0011850785,-0.014563028,28.685799,77.1979949,5.29,Good
1762948527880,-0.036822822,0.90467304,9.788023,-0.01296256,0.0054733525,0.007293731,28.685763864777982,77.1979576908052,5.7799997,Good
1762948527980,0.046974238,1.0627861,9.835956,0.03756821,-0.0012339477,0.0011850785,28.6857639,77.1979577,5.7799997,Good
1762948528080,0.036870707,1.0953473,9.66793,0.002871067,-0.011838568,0.0058398717,28.6857639,77.1979577,5.7799997,Good
1762948528180,0.079008654,0.9714713,9.895379,0.017763961,-0.0049357913,0.016933184,28.6857639,77.1979577,5.7799997,Good
1762948528280,0.090979666,1.0375991,9.794344,0.0039461893,0.0013805554,0.014563028,28.6857639,77.1979577,5.7799997,Good
1762948528380,0.15796943,1.0522516,9.634603,-0.003555236,-0.0071593407,0.0071593407,28.6857639,77.1979577,5.7799997,Good
1762948528481,0.032896332,0.76906544,9.74306,-0.011264355,0.0010506882,0.012070697,28.6857639,77.1979577,5.7799997,Good
1762948528581,0.08250419,0.5980716,9.999096,-0.09310808,-0.003567453,-0.0046181413,28.6857639,77.1979577,5.7799997,Good
1762948528681,0.11678916,0.73257786,9.95964,0.06300464,-0.004972443,0.01409877,28.6857639,77.1979577,5.7799997,Good
1762948528781,0.12435484,0.63321847,10.062063,-0.0015149458,0.005656612,0.011826351,28.6857639,77.1979577,5.7799997,Good
1762948528882,0.08010999,0.64547676,9.746365,0.041282274,0.013255776,0.013610078,28.685721326619387,77.19791008159518,5.7599998,Good
1762948528982,0.10251971,0.5065652,9.443498,-0.011972959,0.004495968,0.010458013,28.6857213,77.1979101,5.7599998,Good
1762948529082,0.11956643,0.54535127,10.022128,-0.0062674773,-0.0036651916,0.008649852,28.6857213,77.1979101,5.7599998,Good
1762948529182,-0.003734956,0.51159304,9.733531,-0.023090705,0.007745771,0.008662069,28.6857213,77.1979101,5.7599998,Good
1762948529282,0.23496696,0.41165903,9.937086,-0.0056321775,0.004043928,0.013414601,28.6857213,77.1979101,5.7599998,Good
1762948529382,0.1148738,0.39647982,9.883169,-0.035918877,0.0075502945,0.007696902,28.6857213,77.1979101,5.7599998,Good
1762948529483,-0.05592855,0.42832267,9.664291,-0.00084299414,0.005277876,0.007611381,28.6857213,77.1979101,5.7599998,Good
1762948529583,0.019871876,0.39073372,9.703364,0.006291912,-0.0072570797,0.0058643064,28.6857213,77.1979101,5.7599998,Good
1762948529683,0.068665706,0.43028593,9.986311,0.008051204,-0.013182472,0.00752586,28.6857213,77.1979101,5.7599998,Good
1762948529783,-0.06904878,0.47721228,9.611762,-0.0050701816,-0.0060842177,0.010555752,28.6857213,77.1979101,5.7599998,Good
1762948529884,0.1868435,0.44450748,10.058233,0.008772025,-0.018582521,0.021783454,28.6856809258461,77.19787227921188,5.5299997,Good
1762948529984,0.062392894,0.4633738,9.696181,-0.030763173,-0.0016249013,0.006133087,28.6856809,77.1978723,5.5299997,Good
1762948530084,-0.15710752,0.37181953,10.118615,0.010091494,-0.0020280727,0.028857274,28.6856809,77.1978723,5.5299997,Good
1762948530184,-0.03337517,0.42243296,9.627947,-0.017470745,-0.01200961,0.02076942,28.6856809,77.1978723,5.5299997,Good
1762948530285,-0.09442732,0.40936062,9.668121,0.0049235737,-0.0131824715,0.02941927,28.6856809,77.1978723,5.5299997,Good
1762948530385,-0.05889736,0.40102878,9.918411,-0.002516765,0.0014172074,0.039913934,28.6856809,77.1978723,5.5299997,Good
1762948530485,0.09672575,0.50618213,9.94221,0.011753048,-0.006670648,0.04323704,28.6856809,77.1978723,5.5299997,Good
1762948530585,0.11362881,0.52715534,9.651697,0.0067317346,0.0041538836,0.03459941,28.6856809,77.1978723,5.5299997,Good
1762948530685,-0.004501098,0.53572655,10.076908,-0.02353053,-0.011960741,0.031948254,28.6856809,77.1978723,5.5299997,Good
1762948530786,0.09658209,0.69111025,9.7737055,0.013939945,-0.0040683625,0.02560747,28.6856809,77.1978723,5.5299997,Good
1762948530886,0.23879768,0.8543948,9.76954,0.03336546,-0.0340985,0.022883013,28.68564618285745,77.19784051179886,4.9,Good
1762948530986,0.23477542,0.8283459,9.63015,-0.006010914,-0.0007574732,0.024410175,28.6856462,77.1978405,4.9,Good
1762948531086,0.25905263,0.95423305,9.884892,-0.0105435345,0.0018936822,0.026829202,28.6856462,77.1978405,4.9,Good
1762948531186,0.29338548,0.8752723,10.065176,0.0031154123,-0.0036163223,0.013231341,28.6856462,77.1978405,4.9,Good
1762948531287,0.24636336,0.8823591,9.616694,-0.0076358155,-0.009737192,0.003811799,28.6856462,77.1978405,4.9,Good
1762948531387,0.3563051,0.69182855,10.020261,0.007305948,-0.010067059,0.003359759,28.6856462,77.1978405,4.9,Good
1762948531487,0.4382347,0.6034346,9.663141,-0.009993755,-0.006658431,-0.0005375614,28.6856462,77.1978405,4.9,Good
1762948531587,0.45259988,0.44929588,9.7908,0.019303342,0.008918633,-0.00031764992,28.6856462,77.1978405,4.9,Good
1762948531687,0.33906683,0.4987122,9.896289,-0.018154915,0.01563815,-0.007415904,28.6856462,77.1978405,4.9,Good
1762948531787,0.2738488,0.18291701,9.845293,-0.01224174,0.018093828,8.552113e-05,28.6856462,77.1978405,4.9,Good
1762948531888,0.10850522,0.112910554,9.514989,-0.032864552,0.0022113323,-0.015357153,28.685604357160628,77.19781402498484,4.88,Good
1762948531991,0.3658819,-0.050661307,9.8938465,-0.029871311,-0.023102924,-0.0063529983,28.6861864,77.1979387,0.0,Good
1762948532090,0.62091225,0.009337387,10.093284,0.001319469,-0.0064873886,-0.018839084,28.6858171,77.1978918,0.0,Good
1762948532190,0.4961631,0.049433224,9.905892,0.006300296,0.0013415079,-0.027716514,28.6856044,77.197814,0.0,Good
1762948532290,0.4483382,-0.03203442,9.881924,0.0013805556,0.015418239,-0.019596556,28.6856044,77.197814,0.0,Good
1762948532391,0.23333889,-0.16390705,9.967301,-0.030408872,0.012217305,-0.018289305,28.6856044,77.197814,0.0,Good
1762948532491,0.096629985,-0.23223756,9.907063,0.013988814,0.014550811,-0.015564847,28.6856044,77.197814,0.0,Good
1762948532591,-0.15816097,-0.31344888,9.840695,-0.0034330627,0.016933184,-0.014379768,28.6856044,77.197814,0.0,Good
1762948532691,-0.16869545,-0.30133423,10.00513,0.012974777,-0.00042760588,0.0030176744,28.6856044,77.197814,0.0,Good
1762948532791,-0.045106757,-0.37761348,9.8621,-0.002528982,0.021099286,0.02175902,28.6856044,77.197814,0.0,Good
1762948532894,-0.03616242,-0.24495676,10.120241,0.052088987,0.011517355,0.02663627,28.68557418230921,77.1977793239057,4.0099998,Good
1762948532994,-0.13994786,0.11980043,9.876805,0.031222,0.0026357702,0.03316772,28.6855742,77.1977793,4.0099998,Good
1762948533094,0.008810662,0.34945768,9.825325,0.006632252,-0.005684787,0.033348255,28.6855742,77.1977793,4.0099998,Good
1762948533194,0.11195287,0.54683566,9.725774,0.0071593407,-0.016077973,0.03744604,28.6855742,77.1977793,4.0099998,Good
1762948533294,0.18607736,0.5050808,9.751775,-0.0098838,-0.0107023595,0.02511878,28.6855742,77.1977793,4.0099998,Good
1762948533395,0.22692244,0.53405064,9.943502,0.015418239,-0.0046914453,0.025912903,28.6855742,77.1977793,4.0099998,Good
1762948533495,0.3281014,0.54894257,10.019159,-0.015149458,-0.00021991134,0.024544565,28.6855742,77.1977793,4.0099998,Good
1762948533595,0.19991584,0.68991315,9.73128,0.024080308,-0.0029688051,0.014770722,28.6855742,77.1977793,4.0099998,Good
1762948533695,0.17434576,0.6327875,9.887909,-0.0021746804,0.005009095,0.014917329,28.6855742,77.1977793,4.0099998,Good
1762948533795,0.015131355,0.74330384,9.511637,-0.004972443,0.0046059242,0.0070371674,28.6855742,77.1977793,4.0099998,Good
1762948533896,0.094475195,0.7149565,9.837008,-0.0053145275,-0.017128661,0.011276573,28.6855443,77.1977483,3.05,Good
1762948533996,0.30377632,0.65486205,9.979129,0.01078788,-0.027073547,0.006414085,28.6855443,77.1977483,3.05,Good
1762948534096,0.7653305,0.81163436,9.965195,0.031129694,-0.048026226,-0.011142182,28.6855443,77.1977483,3.05,Good
1762948534196,1.0159556,0.8884404,9.903041,-0.0012217307,-0.028893925,-0.021832325,28.6855443,77.1977483,3.05,Good
1762948534297,1.1612836,0.84951067,9.864829,0.010396927,-0.010580186,-0.0312763,28.6855443,77.1977483,3.05,Good
1762948534396,0.7807013,1.0217016,9.729988,-0.033793066,0.0029443705,-0.116980694,28.6855443,77.1977483,3.05,Good
1762948534497,0.40327933,0.991008,9.718017,-0.016505579,-0.0038973205,-0.10845301,28.6855443,77.1977483,3.05,Good
1762948534597,0.44369346,1.1361923,9.751727,0.06440963,0.012583824,-0.09384112,28.6855443,77.1977483,3.05,Good
1762948534697,0.46346956,1.4642459,9.742006,0.02420248,-0.034489453,-0.10635164,28.6855443,77.1977483,3.05,Good
1762948534797,0.53247046,1.6319836,9.588299,0.011215486,-0.000818559,-0.15822631,28.6855443,77.1977483,3.05,Good
1762948534898,0.59931654,1.6850871,9.955905,-0.0074892077,-0.028991664,-0.11129965,28.685520999133587,77.1977240871638,3.12,Good
1762948534998,0.45355758,1.7938317,9.74828,-0.03957185,0.0015027289,-0.08378628,28.685521,77.1977241,3.12,Good
1762948535098,0.6760747,1.6458222,9.532705,0.02547308,0.0025167654,-0.072314225,28.685521,77.1977241,3.12,Good
1762948535198,0.46854526,1.719755,9.666062,0.0023457217,-0.0172264,-0.08552113,28.685521,77.1977241,3.12,Good
1762948535298,0.50551176,1.858906,9.643558,-0.007855727,-0.01949882,-0.0876103,28.685521,77.1977241,3.12,Good
1762948535398,0.58164734,1.9071732,9.805549,0.0024312437,-0.018216,-0.085667744,28.685521,77.1977241,3.12,Good
1762948535499,0.63240445,1.723107,9.596008,0.0062186085,-0.0073426003,-0.080890775,28.685521,77.1977241,3.12,Good
1762948535599,0.64408815,1.714823,9.726013,0.007550295,-0.015650367,-0.08836777,28.685521,77.1977241,3.12,Good
1762948535699,0.570634,1.5092089,9.7344885,-0.03772704,-0.0039095376,-0.08453153,28.685521,77.1977241,3.12,Good
1762948535799,0.10778696,1.3216951,9.694027,-0.0037507124,0.00072082056,-0.072082095,28.685521,77.1977241,3.12,Good
1762948535899,0.07340622,1.5260162,9.816658,0.010372492,0.009712757,-0.04818505,28.68549811653793,77.19770388677716,3.4299998,Good
1762948536000,0.040174704,1.3934253,9.898396,0.010433579,0.007904596,-0.038875464,28.6854981,77.1977039,3.4299998,Good
1762948536100,-0.008810663,1.550102,9.628283,0.011276573,0.0039095376,-0.026780332,28.6854981,77.1977039,3.4299998,Good
1762948536200,0.16213533,1.493072,10.05694,-0.029040534,-0.008405506,-0.020916026,28.6854981,77.1977039,3.4299998,Good
1762948536300,0.113389395,1.5266867,9.697762,-0.0072448617,-0.0010751229,-0.01065349,28.6854981,77.1977039,3.4299998,Good
1762948536400,0.33039984,1.6088556,9.293285,0.033622023,0.0055344384,-0.0078801615,28.6854981,77.1977039,3.4299998,Good
1762948536501,0.2225171,1.6655983,8.93473,-0.06994407,0.010445796,-0.011386528,28.6854981,77.1977039,3.4299998,Good
1762948536601,0.1814326,1.4488273,10.174065,-0.028576277,0.023408355,0.01033584,28.6854981,77.1977039,3.4299998,Good
1762948536701,0.25541344,1.3885891,10.07911,-0.04074471,0.027721064,0.01391551,28.6854981,77.1977039,3.4299998,Good
1762948536801,-0.020159177,1.2585839,9.8960495,-0.041489966,0.0135245565,0.0053023105,28.6854981,77.1977039,3.4299998,Good
1762948536904,0.047022123,1.3004825,9.813881,0.0064629545,0.0449719,0.011447615,28.685473641380668,77.19767027534544,4.54,Good
1762948537006,-0.12058489,1.0875661,9.74592,-0.011347995,0.004687216,-0.0096211275,28.6854736,77.1976703,4.54,Good
1762948537106,-0.135847,1.3764744,9.955713,0.07749437,0.015699238,0.005216789,28.6854736,77.1976703,4.54,Good
1762948537206,0.050278235,1.5625039,9.58624,0.045265116,-0.0077213366,0.010506882,28.6854736,77.1976703,4.54,Good
1762948537306,-0.0061291577,1.59133,10.046741,0.01423316,-0.0006108653,0.0039217547,28.6854736,77.1976703,4.54,Good
1762948537406,-0.13268666,1.6393099,9.713468,0.02048842,0.0038973202,0.0055955257,28.6854736,77.1976703,4.54,Good
1762948537507,-0.07896078,1.5959748,9.807321,-0.022650884,-0.026218336,0.0037384955,28.6854736,77.1976703,4.54,Good
1762948537607,0.006512231,1.4589307,9.619567,0.016432276,-0.003457497,0.008539896,28.6854736,77.1976703,4.54,Good
1762948537707,-0.24080881,1.5220898,9.813785,0.0038484512,-0.012473868,0.0117041785,28.6854736,77.1976703,4.54,Good
1762948537807,-0.2611595,1.4704229,9.665057,0.017140878,-0.016053539,0.030518828,28.6854736,77.1976703,4.54,Good
1762948537907,-0.21394587,1.3648386,9.782325,-0.014905112,-0.015968017,0.033218853,28.6854448,77.1976336,5.25,Good
1762948538008,-0.20939688,1.4449965,9.990525,-0.016358972,-0.013341296,0.0357234,28.6854448,77.1976336,5.25,Good
1762948538108,-0.21667525,1.3389813,9.832651,0.027757717,-0.02493552,0.043188173,28.6854448,77.1976336,5.25,Good
1762948538208,0.042664673,1.4432727,9.775813,0.022870796,-0.026572637,0.047354273,28.6854448,77.1976336,5.25,Good
1762948538308,0.09423578,1.511699,9.46969,-0.016896533,-0.02030516,0.029749138,28.6854448,77.1976336,5.25,Good
1762948538408,-0.042760443,1.3805925,9.785772,0.014990633,-0.010421362,0.045179594,28.6854448,77.1976336,5.25,Good
1762948538509,0.21437682,1.5638926,9.777872,0.014746287,-0.007929031,0.047012188,28.6854448,77.1976336,5.25,Good
1762948538609,0.1439394,1.5851531,9.746939,-0.020011945,-0.015564846,0.03132517,28.6854448,77.1976336,5.25,Good
1762948538709,0.15059529,1.2859737,9.892123,-0.0050701816,0.017495181,0.04492303,28.6854448,77.1976336,5.25,Good
1762948538810,0.06584055,1.3808318,9.7653265,-0.012473868,-0.006878343,0.03073874,28.6854448,77.1976336,5.25,Good
1762948538909,0.24085669,1.3457329,9.567804,-0.0021746804,0.008857545,0.024605652,28.6854121,77.1975898,5.38,Good
1762948539010,0.1628536,1.0866324,10.010205,-0.0045326203,0.009957103,0.031031955,28.6854121,77.1975898,5.38,Good
1762948539110,0.27523744,1.06451,9.768678,0.015589281,0.006059783,0.031374037,28.6854121,77.1975898,5.38,Good
1762948539210,0.10266337,1.1109575,9.68378,-0.018594738,0.008833111,0.004886922,28.6854121,77.1975898,5.38,Good
1762948539310,0.18229452,0.84788257,10.155916,0.0068416907,-0.00376293,0.025228735,28.6854121,77.1975898,5.38,Good
1762948539411,0.32072726,0.8537244,9.608362,0.01332908,-0.008784242,0.015198328,28.6854121,77.1975898,5.38,Good
1762948539511,0.24842237,0.8738836,9.541756,-0.03299894,0.002651155,0.0028099802,28.6854121,77.1975898,5.38,Good
1762948539611,0.15907076,0.64949906,9.999096,0.012791518,0.007281514,0.013939945,28.6854121,77.1975898,5.38,Good
1762948539711,0.22179885,0.5397009,9.816371,-0.037274998,-0.010286971,0.008991936,28.6854121,77.1975898,5.38,Good
1762948539811,0.2825637,0.6941748,9.845101,0.011618657,-0.023005186,-0.004728097,28.6854121,77.1975898,5.38,Good
1762948539911,0.25368962,0.4123773,9.661418,-0.010800098,-0.013720034,-0.0059376103,28.6853788,77.1975464,5.94,Good
1762948540012,0.465768,0.43689394,9.950159,0.012119566,-0.028930578,0.011007791,28.6853788,77.1975464,5.94,Good
1762948540112,0.4344997,0.6540959,9.572258,-0.01600467,-0.02756224,-0.01804496,28.6853788,77.1975464,5.94,Good
1762948540212,0.39097315,0.4693593,9.984588,0.016701056,-0.020598376,-0.0011484267,28.6853788,77.1975464,5.94,Good
1762948540312,0.5047456,0.5604826,9.7716465,-0.018277088,-0.038105775,-0.009443977,28.6853788,77.1975464,5.94,Good
1762948540413,0.56718636,0.7950186,9.574604,0.023102924,-0.025411995,-0.014391985,28.6853788,77.1975464,5.94,Good
1762948540513,0.42090067,0.8713937,9.986406,-0.006695083,-0.02430022,-0.020683898,28.6853788,77.1975464,5.94,Good
1762948540613,0.5226064,0.93857497,9.620525,-0.021722369,-0.018154915,-0.013133603,28.6853788,77.1975464,5.94,Good
1762948540713,0.62493455,0.95303595,9.670947,0.0188513,-0.028625146,-0.010079277,28.6853788,77.1975464,5.94,Good
1762948540813,0.4951209,1.0647494,9.748327,-0.042125266,-0.03486819,-0.022992969,28.6853788,77.1975464,5.94,Good
1762948540913,0.6028121,0.95423305,9.945705,0.0051068333,-0.026963592,-0.006450737,28.685342,77.1975067,5.43,Good
1762948541014,0.8660785,1.0271125,9.90577,0.018765781,-0.015870279,-0.008271116,28.685342,77.1975067,5.43,Good
1762948541114,0.5907932,0.93144023,9.623494,-0.010775663,-0.017263051,-0.020683898,28.685342,77.1975067,5.43,Good
1762948541214,0.3790979,0.75182724,9.782277,-0.008283333,0.010042625,0.0011850785,28.685342,77.1975067,5.43,Good
1762948541314,0.26767176,0.72893864,9.938858,-0.009773844,0.027305676,0.008405506,28.685342,77.1975067,5.43,Good
1762948541414,-0.06909666,0.73463684,9.748375,-0.021025982,0.030176744,0.024178047,28.685342,77.1975067,5.43,Good
1762948541514,-0.09701305,0.3547728,9.672336,-0.035564575,0.031984903,0.05176472,28.685342,77.1975067,5.43,Good
1762948541615,-0.27566838,0.4709395,9.841797,-0.023493877,0.023652703,0.085912086,28.685342,77.1975067,5.43,Good
1762948541715,-0.15538369,0.44824243,9.467009,-0.027904324,-0.03490484,0.05698151,28.685342,77.1975067,5.43,Good
1762948541815,0.15083471,0.37316027,9.794488,-0.016554449,0.01423316,0.080621995,28.685342,77.1975067,5.43,Good
1762948541922,0.26728868,0.41017464,10.111049,0.010494665,0.00951728,0.086437434,28.6853112,77.1974645,5.42,Good
1762948542021,0.16565165,0.45245895,9.895687,-0.035314925,-0.0037804493,0.06790978,28.6853112,77.1974645,0.0,Good
1762948542122,0.036631286,0.30612263,10.126755,0.0014660766,-0.009480628,0.060939915,28.6853112,77.1974645,0.0,Good
1762948542222,0.28064832,0.31359252,10.23775,0.04577824,-0.0028344148,0.067280695,28.6853112,77.1974645,0.0,Good
1762948542322,0.2669056,0.46888047,9.853911,0.07298618,-0.010433578,0.06173404,28.6853112,77.1974645,0.0,Good
1762948542422,0.42463562,0.52164865,9.86368,0.04860044,0.024263568,0.07792197,28.6853112,77.1974645,0.0,Good
1762948542522,0.054587796,0.44431594,10.004028,-0.013414601,0.015247197,0.049980994,28.6853112,77.1974645,0.0,Good
1762948542622,0.1259829,0.53103393,9.938666,0.004373795,-0.012889257,0.048893653,28.6853112,77.1974645,0.0,Good
1762948542723,0.09672575,0.3547249,9.953558,0.028112018,-0.021429153,0.05037195,28.6853112,77.1974645,0.0,Good
1762948542823,0.33657688,0.30866048,9.884079,0.030311134,-0.018936822,0.056822684,28.6853112,77.1974645,0.0,Good
1762948542923,0.6911581,0.4511155,9.836482,0.038655553,-0.03756821,0.05136155,28.6852843,77.1974275,4.94,Good
1762948543023,0.9273222,0.5036443,9.739469,0.029407052,-0.015699236,0.02706133,28.6852843,77.1974275,4.94,Good
1762948543123,0.71696764,0.43679816,9.737888,-0.030311134,-0.009773844,0.0057787853,28.6852843,77.1974275,4.94,Good
1762948543223,0.7662882,0.4180755,9.581164,0.0021868977,-0.028038714,0.011215486,28.6852843,77.1974275,4.94,Good
1762948543323,1.1743081,0.57092136,9.904813,-0.0061086523,-0.023811527,-0.0040805796,28.6852843,77.1974275,4.94,Good
1762948543424,1.1980585,0.80991054,9.69374,0.029040534,-0.02125811,-0.037617084,28.6852843,77.1974275,4.94,Good
1762948543524,0.9896193,0.69541985,9.686173,-0.027281241,-0.014269812,-0.03903429,28.6852843,77.1974275,4.94,Good
1762948543624,0.9535627,0.53017205,9.661657,-0.057580158,0.0009651671,-0.031887166,28.6852843,77.1974275,4.94,Good
1762948543724,0.867515,0.3338475,9.790418,-0.047452014,-0.0033108895,-0.04882035,28.6852843,77.1974275,4.94,Good
1762948543825,0.8484572,0.0124498475,9.626463,-0.065741315,-0.00752586,-0.041062362,28.6852843,77.1974275,4.94,Good
1762948543925,0.85267097,-0.14489709,10.087394,-0.00052534434,-0.008564331,-0.031862732,28.6852509,77.1973989,4.5499997,Good
1762948544025,0.8033983,-0.055880666,9.642312,-0.001893682,-0.012144001,-0.049015827,28.6852509,77.1973989,4.5499997,Good
1762948544125,0.8835562,-0.14077906,9.849315,0.010616838,-0.0018203785,-0.033438765,28.6852509,77.1973989,4.5499997,Good
1762948544225,0.96141565,-0.28639442,9.63422,-0.03808134,0.0071715578,-0.03554014,28.6852509,77.1973989,4.5499997,Good
1762948544325,0.8343314,-0.5844246,10.050524,-0.04904026,-0.011117747,-0.031606168,28.6852509,77.1973989,4.5499997,Good
1762948544426,0.7087316,-0.4630865,10.066086,-0.008283333,0.008649852,-0.032241467,28.6852509,77.1973989,4.5499997,Good
1762948544526,0.7452671,-0.51695603,9.814263,0.0076602497,-0.025583036,-0.03948633,28.6852509,77.1973989,4.5499997,Good
1762948544626,0.7196013,-0.43890506,9.7018795,-0.016872099,-0.021930061,-0.035417967,28.6852509,77.1973989,4.5499997,Good
1762948544726,0.8904036,-0.5920861,10.104919,0.012351695,-0.0059742616,-0.028221974,28.6852509,77.1973989,4.5499997,Good
1762948544826,0.8258559,-0.613586,9.9440775,-0.0008674285,-0.018729128,-0.030934216,28.6852509,77.1973989,4.5499997,Good
1762948544927,0.91027546,-0.47740382,9.706094,-0.0041050143,-0.018069394,-0.020830505,28.6852224,77.1973693,3.99,Good
1762948545027,0.8563102,-0.47194505,10.089166,0.015601498,0.030885346,-0.014782939,28.6852224,77.1973693,3.99,Good
1762948545127,0.56043476,-0.42391735,9.81345,-0.0031031957,0.0028099802,-0.01881465,28.6852224,77.1973693,3.99,Good
1762948545227,0.8283459,0.038881835,9.980373,0.037238345,0.0022602014,-0.02221106,28.6852224,77.1973693,3.99,Good
1762948545327,0.66237986,0.20173544,9.657826,-0.0049235737,-0.0020280727,-0.0379836,28.6852224,77.1973693,3.99,Good
1762948545427,0.6636248,0.2845269,9.894469,0.0007574729,-0.008100073,-0.0015515977,28.6852224,77.1973693,3.99,Good
1762948545528,0.671813,0.32714373,10.063022,0.004569272,-0.00752586,0.0056688297,28.6852224,77.1973693,3.99,Good
1762948545628,0.71390307,0.4816176,9.814791,-0.012925909,-0.012144001,-0.0051068333,28.6852224,77.1973693,3.99,Good
1762948545728,0.83720446,0.6352775,9.781798,0.035833355,-0.005424483,-0.009663888,28.6852224,77.1973693,3.99,Good
1762948545828,0.8012914,0.79157096,9.686988,0.02298075,0.0016249018,-0.0021868977,28.6852224,77.1973693,3.99,Good
1762948545928,0.7913315,0.83931136,9.698624,-0.05236337,-0.0017470747,-0.01613906,28.6852037,77.1973422,2.74,Good
1762948546029,0.7108385,0.8191522,9.849362,0.014611897,0.0032986726,-0.011618657,28.6852037,77.1973422,2.74,Good
1762948546129,0.76762897,0.81110764,9.881732,0.0040561454,-0.011472049,-0.015479325,28.6852037,77.1973422,2.74,Good
1762948546229,0.85276675,0.8023928,9.872203,0.026768114,-0.008808677,-0.012168435,28.6852037,77.1973422,2.74,Good
1762948546329,0.86243933,0.86325336,9.804352,0.0079779,-0.010958922,-0.014611896,28.6852037,77.1973422,2.74,Good
1762948546429,0.7209899,0.84797835,9.80665,-0.0014782944,0.0052412236,-0.0191323,28.6852037,77.1973422,2.74,Good
1762948546529,0.7354988,0.79406095,9.645233,-0.009676105,-0.014892895,-0.0290161,28.6852037,77.1973422,2.74,Good
1762948546630,0.83050066,0.8469249,9.750913,0.019914206,-0.007330383,-0.017165313,28.6852037,77.1973422,2.74,Good
1762948546730,0.7625532,0.8346187,9.827719,-0.0023945915,0.019205604,-0.018167133,28.6852037,77.1973422,2.74,Good
1762948546830,0.7384197,0.8657912,9.636183,0.006585127,0.017153095,-0.013561209,28.6852037,77.1973422,2.74,Good
1762948546933,0.49679685,0.809739,9.6945715,-0.03778456,0.028952466,-0.012739086,28.685188,77.1973214,2.6499999,Good
